location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,narrator_775ba9dc,"Сара рефлекторно глотала сперму, пытаясь собрать себя по кусочкам.",,,,,,"""%%"""
,S_2c8b2a42,*Сюрп* Хххаа.... *Гулп* *Сюрп*,,,,,,"S ""%%"""
,narrator_97ecb64e,"Сара медленно глотала сперму, которая заполнила весь ее рот.",,,,,,"""%%"""
,A_8a235630,"Воу, это было потрясно, этот одновременный оргазм! Тебе ведь тоже башку снесло? Хе-хе-хе.",,,,,,"A ""%%"""
,S_38702101,Ме...ме...м... ме... мяу?!,,,,,,"S ""%%"""
,A_75110c55,"Черт, ты так же, как и кошки, обожаешь 'молочко'? Выдоила меня до последней капли.",,,,,,"A ""%%"""
,S_a87ed472,Х... хр.... х-х... хрю?,,,,,,"S ""%%"""
,A_56a82876,Ты кончила прямо как свинка!,,,,,,"A ""%%"""
,S_61445bf9,Неужели у нас не будет маленького... отдыха?,,,,,,"S ""%%"""
,A_91199a19,"Ну уж нет, я снова хочу испытать это чувство и, думаю, ты тоже не против. Да и дуэль еще не подошла к концу.",,,,,,"A ""%%"""
,S_4fcd7fb5,Мур... к-кошечка устала...,,,,,,"S ""%%"""
,S_c0df5731,"Х... хр.... х-х... хрю, свинка хочет с-спать...",,,,,,"S ""%%"""
,A_48f12889,"Даже не думай, отдыха не будет!",,,,,,"A ""%%"""
,A_8c32e47a,"Ты ведь не против, если мы и после дуэли задержимся немного?",,,,,,"A ""%%"""
,S_1adf5120,"(...Кажется, это будет очень долгий день...)",,,,,,"S ""%%"""
,intro_f2c36f35,,,,,,,"intro ""%%"""
,narrator_d98c4433,И так их дуэль продолжалась еще долгое время и закончилась она проигрышем Сары со счетом {color=#912a71}3{/color}-{color=#ef7a49}[scream_sara_final_2_total]{/color}. Но даже по окончанию дуэли они продолжили тренировки...,,,,,,"""%%"""
,narrator_803ec1ea,Прошло много времени.,,,,,,"""%%"""
,A_b6149459,"*Пхеу* это была освежающая дуэль, я правда чувствую себя отлично, будто готов горы свернуть.",,,,,,"A ""%%"""
,S_c677ff5f,"Ме...ме...м-емяу, м-мне определенно нужен отдых...",,,,,,"S ""%%"""
,S_e76fc46d,"Х... х... х... хрю, м-мне определенно нужен отдых...",,,,,,"S ""%%"""
,A_b5e58bbf,"Ты главное не сдавайся! Отдохни чуток, подготовься, а когда соберешься с силами - зови. Я всегда рад провести очередную дуэль.",,,,,,"A ""%%"""
,intro_f2c36f35_1,,,,,,,"intro ""%%"""
,A_b7b57928,*Лизь* *Лизь* *Лизь*,,,,,,"A ""%%"""
,S_680c774a,Мммм!,,,,,,"S ""%%"""
,S_d538cf3b,"(Всего один разочек... я же могу себе позволить, всего один не больше...)",,,,,,"S ""%%"""
,A_ef5a1f86,*Хлюп* *Лизь* *Хлюп*,,,,,,"A ""%%"""
,S_9d844537,Да-да-да-да-да!,,,,,,"S ""%%"""
,S_3fe271ce,"(Мне так хорошо! Я не хочу, чтобы это заканчивалось! Мне нужна разрядка!)",,,,,,"S ""%%"""
,narrator_c645064e,"Стуков чувствовал, что Сара доходит до пика. Но должных мяуканья не последовало, из-за чего он стал активнее вылизывая вагину.",,,,,,"""%%"""
,narrator_a1f06c9f,"Стуков чувствовал, что Сара доходит до пика. Но должных визгов не последовало, из-за чего он стал активнее вылизывая вагину.",,,,,,"""%%"""
,A_b7b57928_1,*Лизь* *Лизь* *Лизь*,,,,,,"A ""%%"""
,S_456c11e8,Да-а-а-а-а-а-а!!!,,,,,,"S ""%%"""
,A_feb68873,*Хлюп* *Сурп* *Сююююрп*,,,,,,"A ""%%"""
,narrator_855f97af,"Стуков продолжал насаживать Сару на свой язык, доводя ее до пика.",,,,,,"""%%"""
,S_811dc7da,"{size=+4}(Это оно,{w}{/size} {size=+7}это оно,{w}{/size} {size=+10}это оно!!!!){/size}",,,,,,"S ""%%"""
,S_38e0ffa6,{size=+15}ММММММ!!!{/size},,,,,,"S ""%%"""
,narrator_61b2f23d,"После нескольких мгновений тело Сары сотрясла крупная дрожь, оповещая Стукова о том, что девушка достигла оргазма.",,,,,,"""%%"""
,A_2568c4d5,"Хе-хе-хе, не смогла удержаться? Я могу себе представить, но не забывай, можешь просто начать издавать животные звуки.",,,,,,"A ""%%"""
,S_0f57b5b0,(Хе-хе-хе-хе...),,,,,,"S ""%%"""
,S_27d23ecf,"(Это был отличный оргазм, ах, хочется еще... но я не могу себе позволить проиграть...)",,,,,,"S ""%%"""
,A_b7b57928_2,*Лизь* *Лизь* *Лизь*,,,,,,"A ""%%"""
,S_97658f58,Аххх!,,,,,,"S ""%%"""
,S_ba28d320,(Это снова происходит!),,,,,,"S ""%%"""
,narrator_91496670,"Сара начала громче стонать, что заставило Стукова ускориться.",,,,,,"""%%"""
,A_b7b57928_3,*Лизь* *Лизь* *Лизь*,,,,,,"A ""%%"""
,S_9da2e711,(М-мое тело такое горячее... Оно совершенно не слушается меня! Что же мне делать...),,,,,,"S ""%%"""
,A_e71b0e21,*Сурп* *Лизь* *Хлюп*,,,,,,"A ""%%"""
,S_38e0ffa6_1,{size=+15}ММММММ!!!{/size},,,,,,"S ""%%"""
,S_aee6db8b,Ха...хааа...,,,,,,"S ""%%"""
,A_61ec9518,"Твое тело до сих пор потряхивает. Сегодня удача точно на моей стороне, да?",,,,,,"A ""%%"""
,A_453bde97,*Хлюп* *Хлюп* *Лизь*,,,,,,"A ""%%"""
,S_04186920,Ахххх...,,,,,,"S ""%%"""
,A_ef5a1f86_1,*Хлюп* *Лизь* *Хлюп*,,,,,,"A ""%%"""
,S_03c720c9,"(И как ему можно противиться? Его язык, кажется, волшебный!)",,,,,,"S ""%%"""
,A_b7b57928_4,*Лизь* *Лизь* *Лизь*,,,,,,"A ""%%"""
,S_56da1fe6,{size=+15}ММММММ!!!{/size},,,,,,"S ""%%"""
,narrator_90445ec2,"На девушку накатила волна оргазма, вынуждая ее остановить движение.",,,,,,"""%%"""
,S_b28135a1,"Мммм! Х-хах... Как же прекрасно, хи-хи.",,,,,,"S ""%%"""
,A_ef5a1f86_2,*Хлюп* *Лизь* *Хлюп*,,,,,,"A ""%%"""
,S_8c83a7d9,Я так больше не могу!,,,,,,"S ""%%"""
,A_b7b57928_5,*Лизь* *Лизь* *Лизь*,,,,,,"A ""%%"""
,S_7154f0ea,Ууууу!!!,,,,,,"S ""%%"""
,narrator_cfa43713,"Резко Сару достигла пика, сдаваясь даже раньше, чем сама предполагала. Ее тело позорно подрагивало, продолжая выделять смазку.",,,,,,"""%%"""
,S_f9af5f54,"Хах... Хи-хи, это было внезапно.",,,,,,"S ""%%"""
,A_a14d223f,"Кажется, ты даже не пытаешься стараться...",,,,,,"A ""%%"""
,A_b7b57928_6,*Лизь* *Лизь* *Лизь*,,,,,,"A ""%%"""
,S_8319415f,Ххаххх!,,,,,,"S ""%%"""
,A_220bd1d8,*Сюрп* *Лизь* *Хлюп*,,,,,,"A ""%%"""
,S_4989bec6,(Это невозможно! Мое тело будто живет отдельной жизнью!),,,,,,"S ""%%"""
,narrator_351eceef,"Сара стала выгибаться в пояснице, поддаваясь ощущениям своего тела.",,,,,,"""%%"""
,A_b7b57928_7,*Лизь* *Лизь* *Лизь*,,,,,,"A ""%%"""
,narrator_e8f0a2ef,"Сара сама стала подаваться назад, пытаясь получить максимальное удовольствие от подерянного бала.",,,,,,"""%%"""
,centered_02af7759,Спустя некоторое время.,,,,,,"centered ""%%"""
,narrator_00739f31,"Вы уже видели данную сцену, хотите ли ее пропустить?",,,,,,"""%%"""
,S_e282dda2,"Нет... Так дела не пойдут. Нужно что-то придумать, иначе я так и останусь на одном месте...",,,,,,"S ""%%"""
,C_fcd1e599,(Что заставило тебя устроить мозговой штурм?),,,,,,"C ""%%"""
,S_3d60059d,"Ты же умеешь читать мысли, Сай'мон. Очень странно, что ты решил спросить меня об этом.",,,,,,"S ""%%"""
,C_95d220a4,"(Я бы и не спрашивал, но твои мозги скоро превратятся в кашу от такого большого количества разных идей. Я успеваю улавливать лишь отрывки и они мне больше кажутся сценарием для новых пыток.)",,,,,,"C ""%%"""
,S_c391e63e,Все настолько ужасно?,,,,,,"S ""%%"""
,C_c982a1d3,(Смотря где ты собираешься использовать эти идеи. Для какого-нибудь извращенца-мазохиста они покажутся отличным вариантом развлечения.),,,,,,"C ""%%"""
,S_9d30a4ba,"Интересно, Стуков считается извращенцем... Значит ли это, что на 50%% ему это понравится?",,,,,,"S ""%%"""
,C_2030eec4,(Так вот оно в чем дело! Ты все-таки решила выиграть у старого развратника Стукова!),,,,,,"C ""%%"""
,S_307970e2,Не могу же я ему проигрывать вечно... Иначе в этих тренировках не было никакого смысла.,,,,,,"S ""%%"""
,narrator_3ff6c687,Сара задумчиво уставилась в потолок.,,,,,,"""%%"""
,S_f950262d,"Может, у тебя есть какие-то идеи?",,,,,,"S ""%%"""
,C_aaa50a4b,"(Есть одна идея... Она никак не повлияет на Стукова, но может очень тебе помочь.)",,,,,,"C ""%%"""
,S_96f99840,Без разницы. В этой дуэли уже все средства хороши.,,,,,,"S ""%%"""
,C_4cd67c63,(Просто подрочи.),,,,,,"C ""%%"""
,S_e680c0b3,Что? Это и есть весь план?,,,,,,"S ""%%"""
,C_49b4ae8b,"(Да, а что?)",,,,,,"C ""%%"""
,S_f3bc1149,"Ну знаешь, от тебя я ожидала что-то более извращенное. Может быть, ты мог бы помочь мне тем, что будешь контролировать мое желание кончить?",,,,,,"S ""%%"""
,C_6176c85a,(Исключено. Наблюдать за твоими попытками сдержаться слишком бесценно.),,,,,,"C ""%%"""
,S_75e5e983,И в чем тогда смысл твоей гениальной идеи?,,,,,,"S ""%%"""
,C_c7fb3364,(Расслабиться. Выпустить накопившееся напряжения. Это поможет тебе устоять под напором Стукова и не быть такой чувствительной.),,,,,,"C ""%%"""
,S_a7b06a2f,А знаешь... Это неплохая идея...,,,,,,"S ""%%"""
,C_dd6f68a4,"(Учитывая, сколько всего ты узнала о мастурбации, ты с удовольствием воплотишь мою идею в жизнь.)",,,,,,"C ""%%"""
,S_5e1e5400,"Именно. Поэтому я не могу упустить такую возможность, хи-хи.",,,,,,"S ""%%"""
,centered_1692b698,Сара не церемонясь запрыгнула на кровать и начала играться со своим телом.,,,,,,"centered ""%%"""
,centered_95f958f9,"Громкие стоны долгое время заполняли комнату, пока их не сместило тяжелое дыхание.",,,,,,"centered ""%%"""
,centered_d68fcf47,Какое-то время Сара пыталась прийти в себя после многочисленных оргазмов.,,,,,,"centered ""%%"""
,S_8ed87392,"Кажется, эта была лучшая твоя идея, Сай'мон, за последнее время. Хах... Стуков точно в этот раз не сможет уйти не удовлетворенным до конца!",,,,,,"S ""%%"""
,C_efd6b8b9,"(Я знал, что тебе понравится... Теперь с таким настроем тебе точно стоит вызвать Стукова и показать все свои возможности!)",,,,,,"C ""%%"""
,narrator_a617378e,Стуков и Сара приняли уже привычные друг для друга места.,,,,,,"""%%"""
,A_2a1a2c3f,"Собираешься снова проигрывать мне? Я совсем не против повторять это снова и снова, хе-хе.",,,,,,"A ""%%"""
,S_706d185a,"Ты выиграл всего лишь один раз, так что я быстро прекращу твою начинающуюся череду побед.",,,,,,"S ""%%"""
,A_25eed731,А ты настроена очень решительно! Продолжай в том же духе и ты точно сможешь заставить меня кончить хотя бы раз.,,,,,,"A ""%%"""
,narrator_d2498155,"Стуков без промедления принялся вылизывать Сару, пытаясь застать ту врасплох.",,,,,,"""%%"""
,S_9136efe5,"(А он даже не собирался медлить! Что ж... Раз ты решил не ждать, то я тоже не буду!)",,,,,,"S ""%%"""
,A_7009758d,*Лизь* *Хлюп* *Сюрп*,,,,,,"A ""%%"""
,S_f5aaebe1,"(Черт... Он специально делает это так громко, чтобы я все слышала!)",,,,,,"S ""%%"""
,narrator_f441aac1,"Сара решила не отставать, сразу переходя к радикальным действиям. Темп этой дуэли больше напоминал бешеные скачки, где каждый пытался перегнать друга друга.",,,,,,"""%%"""
,S_315b668f,"(Идея Сай'мона пришлась как раз кстати. В этот раз я чувствую себя намного увереннее! Стукову не устоять передо мной, если я сыграю на его слабостях, хи-хи.)",,,,,,"S ""%%"""
,S_d1fbc101,*Фап* *фап* *фап*,,,,,,"S ""%%"""
,S_52c90468,"Мрррр... Киса сегодня так хочет выиграть. М-мяу, кончишь для кошечки?...",,,,,,"S ""%%"""
,S_ad360e6a,"Хрю! Свинка должна стать грязной от твоей спермы. Поможешь хрюшке испачкать ее полностью, хрю-хрю?",,,,,,"S ""%%"""
,narrator_72a2782f,"Сара заметила, как активно член Стукова реагировал на ее слова, становясь тверже. Сам же Стуков чуть замедлился, позволяя Саре задавать свой темп.",,,,,,"""%%"""
,A_04ab7f28,"Хо-хо-хо, неплохо, неплохо. Ты быстро учишься!",,,,,,"A ""%%"""
,S_ea8a9cf2,"(Все прекраснее, чем я могла себе представить! У меня так хорошо получается заводить Стукова этими ролевыми играми, хи-хи.)",,,,,,"S ""%%"""
,S_136eaf15,*Сюрп* Ммммхм... *Хлюп* *Лизь*,,,,,,"S ""%%"""
,S_173a2f24,(Ах... Все еще так вкусно.),,,,,,"S ""%%"""
,narrator_c5881b36,"Сара опустила голову ниже, стараясь взять как можно больше.",,,,,,"""%%"""
,narrator_b86bad3f,"Приятное тепло, растекающееся по телу, заставляло Сару потеряться в своих мыслях. Стуков активно играл языком с киской девушки, получая удовольствие от ее прорывающихся стонов.",,,,,,"""%%"""
,S_9f601376,"(Так, Сара! Нужно держать свои мысли под контролем! Я начинаю сдавать позиции...)",,,,,,"S ""%%"""
,A_32332cce,"Ха-ха-ха, ты пытаешься держаться так упорно. Но твоя киска с тобой не согласна... Она хочет кончить, хе-хе.",,,,,,"A ""%%"""
,S_25e0889f,(Он... Он снова сжимает их!),,,,,,"S ""%%"""
,S_25aeb720,*Хлюп* Аххх! *Сюрп* *Фап*,,,,,,"S ""%%"""
,S_79fb901b,(Это так хорошо~♥...),,,,,,"S ""%%"""
,narrator_8c56929c,"Какое-то время Сара была уверена в своей безоговорочной победе, но Стуков не давал ей шанса продолжать надеяться на бал в свою пользу.",,,,,,"""%%"""
,A_71fffff9,*Лизь* *Хлюп* *Лизь*,,,,,,"A ""%%"""
,S_e3cf466b,"(Я не готова так быстро сдаваться... Нужно что-то придумать, пока окончтально не потеряла контроль. Хорошо, что я готовилась заранее!)",,,,,,"S ""%%"""
,S_2318de03,Мя-я-я-яу!,,,,,,"S ""%%"""
,S_cc91e4b6,"Кошечке, мяу-у, кажется, что самцу стоит остановиться, если он хочет продолжения игры, мрррр.",,,,,,"S ""%%"""
,S_cc033983,Хрю-ю-ю-ю!,,,,,,"S ""%%"""
,S_90cec1d9,"Хрю! Свинке нужно, хрю, передохнуть...",,,,,,"S ""%%"""
,narrator_6c10178a,"Стуков в последний раз прошелся языком по киске перед тем, как окончательно отстраниться.",,,,,,"""%%"""
,A_cadc689e,"Слышишь, как твоя киска разочарованно хлюпает, когда я отстраняюсь?",,,,,,"A ""%%"""
,S_5e29e135,"Зато твой член очень даже радостно дергается, если я начинаю мяукать.",,,,,,"S ""%%"""
,S_85915418,"Зато твой член очень даже радостно дергается, если я начинаю хрюкать.",,,,,,"S ""%%"""
,A_f317e3b6,"Правда? Мне кажется, он был бы в разы счастливее, если бы ты кончила.",,,,,,"A ""%%"""
,S_c90d62b0,"Тогда он слишком многого хочет. Придется довольствоваться тем, что есть!",,,,,,"S ""%%"""
,S_e33f3aa0,*Фап* Мррр *Лизь* *Фап*,,,,,,"S ""%%"""
,S_6ec4a941,*Фап* *Лизь* Хрююю *Фап*,,,,,,"S ""%%"""
,S_c9a96562,"{size=+4}(Кажется, идея со звуками{/size} {size=+8}не совсем выигрышная стратегия...{/size} {size=+12}Мне нужно придумать что-то{/size} {size=+16}намного эффективнее-Е-Е-Е-Е!!!~♥){/size}",,,,,,"S ""%%"""
,S_60ee2fb7,Ммммм! Ах... хах.,,,,,,"S ""%%"""
,S_9f5962d2,"(Думать над чем-то в таком положении невозможно... Этот извращенец знает, что должен делать, хи-хи.)",,,,,,"S ""%%"""
,narrator_5fd7207a,"Сара сосредоточенно работала над членом Стукова, пытаясь абстрагироваться от собственных ощущений. Но ее ноги все еще предательски дрожали.",,,,,,"""%%"""
,S_9994bb4a,"(Опытом мне его не взять, тут он явно меня обыгрывает... выносливостью тоже...)",,,,,,"S ""%%"""
,S_528f1d21,(Я точно что-то упускаю!),,,,,,"S ""%%"""
,narrator_74503cbe,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,A_6af75eda,"Хах, я нашел твое слабое место?",,,,,,"A ""%%"""
,S_73d1ad0b,!!!,,,,,,"S ""%%"""
,A_efc053e4,Твоя киска так одобрительно реагирует. Мне стоит воспользоваться этим?,,,,,,"A ""%%"""
,narrator_74503cbe_1,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,S_983f86fd,Ах... Нет! Перестань!!!,,,,,,"S ""%%"""
,A_6c3620a9,"Детка, ты прекрасно знаешь правила...",,,,,,"A ""%%"""
,S_8ac6ac79,(Еще бы он не напомнил о правилах!),,,,,,"S ""%%"""
,S_82008a5e,(...),,,,,,"S ""%%"""
,S_a1739180,(Его любимых и извращенных правилах...),,,,,,"S ""%%"""
,S_62f0089d,"Мя-я-яу... Мррррр! Кошечка не готова кончить. Кошечку, мррр, еще недостаточно вылизали, ахх...",,,,,,"S ""%%"""
,S_8b9fc491,"Хрюю! Ты вылизываешь хрюшку слишком сильно! Свинка будет, хрю, слишком чистой, если ты продолжишь в том же духе!",,,,,,"S ""%%"""
,A_1a25fff5,"Все еще не хочешь кончить? Ты так напряжена... Подумай над этим, возможно, все же стоит кончить?",,,,,,"A ""%%"""
,S_d8ee744d,"Ты сейчас похож на змея-искусителя, но у тебя ничего не выйдет! Я прекрасно знаю твои уловки!",,,,,,"S ""%%"""
,S_955f84d5,(Но получить оргазм я действительно хотела бы!),,,,,,"S ""%%"""
,S_a38d5b0b,{size=+12}Ммм!{/size},,,,,,"S ""%%"""
,A_e64ac5fc,Мои уловки? Неужели все-все?,,,,,,"A ""%%"""
,S_14f30720,Это нечестно! Ты сделал это неожиданно!,,,,,,"S ""%%"""
,A_b6e27ddd,"Уловки никогда не бывают честными, хе-хе.",,,,,,"A ""%%"""
,narrator_5cd14e07,"Сара задумчиво провела взглядом по члену, повторяя фразу Стукова раз за разом.",,,,,,"""%%"""
,S_73d1ad0b_1,!!!,,,,,,"S ""%%"""
,S_f9445247,"(Уловки, действительно, никогда не бывают честными... честными... Точно!)",,,,,,"S ""%%"""
,narrator_1aabfb09,"Кажется, в голову Сары пришла одна мысль, которая сможет перевернуть ход дуэли!",,,,,,"""%%"""
,S_568ac6c7,"(Времени совсем нет, я должна это сделать!)",,,,,,"S ""%%"""
,S_832ce1c1,"(Да и выбора у меня не осталось, если я хочу победить...)",,,,,,"S ""%%"""
,S_aae6610f,"Мрррр... Кошечка хочет сделать тебе, мяу, о-о-о-очень приятно. Киса обслужит тебя на высшем уровне...",,,,,,"S ""%%"""
,S_d43737c5,"Свинка хочет поиграть по другим правилам, хрю-хрю. Хрюшка позаботится о тебе...",,,,,,"S ""%%"""
,A_b630589b,Что ты задумала?,,,,,,"A ""%%"""
,narrator_525bebbd,"Девушка медленно смачивала свои пальцы слюной, растягивая момент ожидания. Стуков стал заметно напряжен, ожидая дальнейших действий Сары.",,,,,,"""%%"""
,S_f1459318,"Просто расслабься... Тебе стоит снять напряжение, Стуков, хи-хи.",,,,,,"S ""%%"""
,narrator_45ee396a,"Сара плюет на свою ладонь, растирая слюну напоследок. Так же медленно она подносит руку к заднему проходу Стукова, дотрагиваясь пальцем до его отверстия.",,,,,,"""%%"""
,S_fc790764,"А теперь ты приготовься, сейчас будет су-у-у-у-пер приятно.",,,,,,"S ""%%"""
,S_4b0ea63d,Палец правосудия!,,,,,,"S ""%%"""
,A_9996b2f0,???,,,,,,"A ""%%"""
,S_f7d3b861,"Хи-хи-хи, сейчас ты у меня попляшешь!",,,,,,"S ""%%"""
,A_b728c19c,"Ох... А ты училась неожиданностям у лучшего учителя. Хах, не знал, что тебя может потянуть на такие эксперименты, хе-хе... тебе удалось застать меня врасплох.",,,,,,"A ""%%"""
,A_b4997b18,Но тебе определенно стоит двигаться в этом направлении.,,,,,,"A ""%%"""
,S_9b5b0316,"Подожди-подожди, это только начало, хи-хи.",,,,,,"S ""%%"""
,S_5af3a393,(А играть с дырочками стало не менее интересно... Сейчас мне нужно найти волшебное место.),,,,,,"S ""%%"""
,narrator_5e37b2d8,"Сара продвигала свой палец все глубже, растягивая анус Стукова.",,,,,,"""%%"""
,S_031e78c4,"(Может, здесь?)",,,,,,"S ""%%"""
,S_4b0ea63d_1,Палец правосудия!,,,,,,"S ""%%"""
,S_7d1446f0,*Тык*,,,,,,"S ""%%"""
,S_33c85599,(Нет...),,,,,,"S ""%%"""
,A_c427a2c5,Хах! Ты такая нетерпеливая... Мне стоит наказать тебя.,,,,,,"A ""%%"""
,S_1931ebc2,"Аххх... Не думай, что меня это остановит!",,,,,,"S ""%%"""
,narrator_53de41fb,"Сара старательно искала то самое место, не забывая работать языком. Все ощущения отступили на задний план из-за ее сосредоточенности и заинтересованности поиском заветной 'кнопочки'.",,,,,,"""%%"""
,S_dc6a8316,*Сюрп* Мммм... *Лизь* Мммм! г-где же она... *Лизь*,,,,,,"S ""%%"""
,A_725ea059,"Арррх! А ты не теряешь надежды, хе-хе.",,,,,,"A ""%%"""
,narrator_70cd3a35,"От его слов Сара стала только активнее лизать головку, продолжая стимулировать Стукова.",,,,,,"""%%"""
,S_d4cb0bc3,"(Он так забавно стонет с пальцами в заднице... Прекрасное зрелище, достойное Стукова ~♥)",,,,,,"S ""%%"""
,S_e125a1a5,*Хлюп* *Хлюп* *Хлюп*,,,,,,"S ""%%"""
,A_7ffbd6f8,Аххх...,,,,,,"A ""%%"""
,A_f1c3baf8,"Я не ручаюсь за себя, если ты продолжишь.",,,,,,"A ""%%"""
,S_4051fa33,"(Кажется, я действительно на верном пути, я ни в коем случае не остановлюсь.)",,,,,,"S ""%%"""
,S_f8ace241,"(Она где-то тут, может, вот здесь?)",,,,,,"S ""%%"""
,S_4b0ea63d_2,Палец правосудия!,,,,,,"S ""%%"""
,S_7d1446f0_1,*Тык*,,,,,,"S ""%%"""
,S_5c753bb8,"(Хм, с зерглингом было куда проще. Видимо, это из-за того, что он маленький или мне просто повезло.. Ну ничего, сейчас и тут найдем, хи-хи.)",,,,,,"S ""%%"""
,S_4b0ea63d_3,Палец правосудия!,,,,,,"S ""%%"""
,S_7d1446f0_2,*Тык*,,,,,,"S ""%%"""
,A_c52e5212,Ммммм!!...,,,,,,"A ""%%"""
,S_f3ee5e2a,"Уже лучше! Не переживай ты так, мне главное ее нащупать, а потом пойдет как по маслу! Хи-хи-хи.",,,,,,"S ""%%"""
,A_cd7eb27a,"Тебе стоит послушать меня, пока не поздно. Последствия будут необратимы!",,,,,,"A ""%%"""
,S_06a3f6b3,"Если хочешь, чтобы я остановился, просто сдавайся!",,,,,,"S ""%%"""
,A_9c741664,"Хе-хе-хе, ни за что в жизни!",,,,,,"A ""%%"""
,S_59080408,"Ах ты гад, я даже на секундочку поверила тебе! Ну сейчас ты получишь по полной!",,,,,,"S ""%%"""
,S_774644b7,*Лизь* *Хлюп* *Лизь*,,,,,,"S ""%%"""
,narrator_cd8dea48,"Сара работала языком все активне, пытаясь нащупать чувствительное место.",,,,,,"""%%"""
,S_8e22353d,(Ну где же она...),,,,,,"S ""%%"""
,S_73d1ad0b_2,!!!,,,,,,"S ""%%"""
,S_78db00eb,(Нащупала! Это точно она!),,,,,,"S ""%%"""
,S_aa991f52,Приготовься вознестись!,,,,,,"S ""%%"""
,S_199393fb,Палец истинного правосудия!,,,,,,"S ""%%"""
,A_bfcda732,{size=+4}Аррхх!!!{/size}... {size=+8}Я предупреждал!!!{/size},,,,,,"A ""%%"""
,A_af8a6c1f,Черт!!!... Хааах...,,,,,,"A ""%%"""
,S_44a744af,*Хлюп* ММммм!!! *Хлюп*,,,,,,"S ""%%"""
,S_0df9a0a1,(Его сперма так быстро заполняет мой рот ~♥),,,,,,"S ""%%"""
,S_a134e3db,*Сюююрп* Мммм!... *Хлюп*,,,,,,"S ""%%"""
,narrator_c1711006,"Сперма Стукова медленно вытекала из рта Сары, потому что девушка не успевала ее глотать. Сара старательно пыталась выпить как можно больше, но спермы было слишком много.",,,,,,"""%%"""
,narrator_28f408b8,"Стуков довольно усмехнулся, когда Сара все же оторвалась от его члена",,,,,,"""%%"""
,A_4155550a,"Это была фееричная победа!... Но это был всего-лишь один балл, хе-хе.",,,,,,"A ""%%"""
,S_b8c3b47a,"*Сюрп* это же еще не конец, мяу.... хи-хи.",,,,,,"S ""%%"""
,S_8aa9e35d,"*Сюрп* это же еще не конец, хрю.... хи-хи.",,,,,,"S ""%%"""
,narrator_8bb02a96,"Сара довольно облизнулась, представляя ее дальнейшие победы.",,,,,,"""%%"""
,A_45987a36,"Ты такая развратная кошечка. Мне кажется, я недостаточно уделяю тебе внимания. Хах, нам точно требуется продолжение.",,,,,,"A ""%%"""
,A_bb3ee3c9,"Ты такая развратная свинка. Мне кажется, я недостаточно уделяю тебе внимания. Хах, нам точно требуется продолжение.",,,,,,"A ""%%"""
,centered_9c26fb3c,"Сара с легкостью зарабатывала очко за очком, доводя Стукова до изнеможения. На счету {color=#912a71}13{/color}-{color=#ef7a49}[scream_sara_final_3_total]{/color} в пользу Сары, девушка решила остановиться, чтобы Стуков совсем не потерял сознание.",,,,,,"centered ""%%"""
,centered_c5800cc4,"Сара довольно наблюдала за Стуковым, который явно был не в этой вселенной от удовольствия.",,,,,,"centered ""%%"""
,S_dc8c538d,"Стуков, ты бываешь таким хорошим, когда из тебя высосешь всю сперму.",,,,,,"S ""%%"""
,A_4a86d14d,...,,,,,,"A ""%%"""
,S_75f3f4bb,"Хотя удивительно, что это вообще реально. Мне казалось, что она у тебя никогда не заканчивается, хи-хи.",,,,,,"S ""%%"""
,A_1ca86e6b,Ты... молодец. Хорошо постаралась...,,,,,,"A ""%%"""
,S_50fd9f59,"Может, еще разок для закрепления результата? Окончательно подобреешь.",,,,,,"S ""%%"""
,A_4f5104a7,Спасибо... но я слишком стар для всего этого...,,,,,,"A ""%%"""
,S_9879175c,Ха-ха-ха... Неужели я тебя наконец задрочила?,,,,,,"S ""%%"""
,A_4d40a5bb,Я отказываюсь от комментариев...,,,,,,"A ""%%"""
,intro_ac7ad304,,,,,,,"intro ""%%"""
,intro_20fba3f1,,,,,,,"intro ""%%"""
,A_fd43d55f,*Хлюп* *Лизь* *Лизь*,,,,,,"A ""%%"""
,S_8fbb429d,Аххх! Ммм...,,,,,,"S ""%%"""
,S_85a506fc,(Моя подготовка совсем не работает... Я не могу сдержаться! Я хочу... хочу!!!...),,,,,,"S ""%%"""
,A_9bf2628c,*Хлюп* *Лизь* *Хлюп*,,,,,,"A ""%%"""
,S_f8fa8bc1,Мммм! Да!!!,,,,,,"S ""%%"""
,S_5eca679f,(Я не могу прекратить этот момент! Он слишком прекрасный!),,,,,,"S ""%%"""
,narrator_9c3b964d,"Стуков ожидал должных звуков от Сары, но она уперто стонала, ожидая новой разрядки.",,,,,,"""%%"""
,A_deadb756,*Лизь* *Чмок* *Лизь*,,,,,,"A ""%%"""
,S_1ed2d6bd,Черь!!! Аххх!!!...,,,,,,"S ""%%"""
,narrator_32579a7a,"Стуков быстрее работал языком, чувствуя скорую разрядку девушки.",,,,,,"""%%"""
,S_f4b6de9f,"{size=+4}(Вот...{/size} {size=+8}Вот, да!){/size}",,,,,,"S ""%%"""
,S_e735600d,{size=+12}Ххааах!!!{/size},,,,,,"S ""%%"""
