location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,narrator_49f885e2,"Внутренний голос оказался сильнее, заполняя мысли тем, что нужно взять глубже, нужно сделать приятно.",,,,,,"""%%"""
,L_c267e8ee,"(Желание становится только больше... Это не мой голос! Но... Нужно сделать приятно. Да, как будто это последний шанс в жизни!)",,,,,,"L ""%%"""
,L_54d88151,*Лизь* МММмгх... *Хлюп*,,,,,,"L ""%%"""
,L_25988259,"(Это первый раз... Почему я думаю о чем-то таком пошлом, если я даже ко рту не привыкла? Но уже хочу ублажать члены... Со мной происходит что-то ужасное.)",,,,,,"L ""%%"""
,L_421e4f3b,"(Он такой толстый, и его формы... такие прекрасные! Какой же он вкусный, я хочу сделать все для того, чтобы сделать ему приятно!",,,,,,"L ""%%"""
,narrator_156c5e6a,"Королева Клинков заметила еще больше старания в действиях протосса, она будто забыла обо всем, кроме члена. Девушку забавляла быстрая смена настроение Лиззары.",,,,,,"""%%"""
,S1_b878957f,"Ха-ха-ха, это так забавно. Минуту назад ты была такая сдержанная, отнекивалась, а сейчас не можешь устоять перед членом, жадна насаживаясь на него.",,,,,,"S1 ""%%"""
,S1_1ba94744,"Но все нормально, не сдерживай себя. Давай же, двигайся быстрее, раз-два-раз-два-раз-два.",,,,,,"S1 ""%%"""
,L_4e08ca7c,"(Ее член почти полностью во мне! Он такой длинный... Мой рот, ах, я могу ощутить всю его форму.)",,,,,,"L ""%%"""
,L_b713a6e6,"(И его вкус... Я так четко ощущаю его, ммммф. Я не ощущала ничего такого ранее!)",,,,,,"L ""%%"""
,L_d32dc877,*Сюрп* МММфф... *Хлюп*,,,,,,"L ""%%"""
,S1_63669580,Видеть тебя такой... наслаждение для моих глаз.,,,,,,"S1 ""%%"""
,L_439dee71,"(Аааах... еще быстрее, нужно сосать его быстрее!)",,,,,,"L ""%%"""
,L_c96e103f,*Сюрп* *Хлюп* *Хлюп*,,,,,,"L ""%%"""
,S1_0a239993,"Ха-ха-ха, ты впервые пользуешься ртом, но еще ни разу не подавилась. У тебе такой огромный потенциал! Как хорошо, что ты попала в надежные руки...",,,,,,"S1 ""%%"""
,S1_d9baaa60,"Неудивительно, что ты не можешь устоять перед моим членом. Даже такая скромница, как ты, пала перед ним, хи-хи.",,,,,,"S1 ""%%"""
,S1_5f645e4e,"Можешь расслабиться и не сдерживать себя больше. Двигайся навстречу этому желанному члену, Лиззара. Мы обе знаем, что ты этого хочешь!",,,,,,"S1 ""%%"""
,narrator_3dbd3a4f,"Лиззара послушно двигалась навстречу, смотря на Королеву Клинков в ожидании ее реакции.",,,,,,"""%%"""
,L_2d3cffee,*Хлюп* Аааахх! *Сюрп*,,,,,,"L ""%%"""
,S1_f56a4a63,"ООО ДА, именно так! Как же давно в последний раз мне делали такой отличный минет!",,,,,,"S1 ""%%"""
,narrator_ff028e6d,"Мысли Протосса были лишь о члене, полностью концентрируясь на процессе. Ее интересовало только одно.",,,,,,"""%%"""
,L_37d02422,"(Ммм... совсем скоро будет супер приятно! Внизу уже так мокро и горячо. Я делаю приятно ей, но сама это чувствую... все происходит именно так!)",,,,,,"L ""%%"""
,L_0e014f29,*Лизь* *Хлюп* Нннннммм!!! *Сюрп*,,,,,,"L ""%%"""
,narrator_c1ba353f,"Чем приятнее становилось Лиззаре, тем сильнее она начинала ублажать член. Она пыталась активно использовать язык, не сводя глаз с члена и замечая, как он подходит к финалу.",,,,,,"""%%"""
,S1_dfd2f799,"Черт, если ты так продолжишь, то я скоро кончу.",,,,,,"S1 ""%%"""
,S1_a8af73d7,"(Не удивлюсь, если это все из-за Сары. Долгий перерыв дал о себе знать. Потерять всю сноровку из-за какой-то дурочки, пф. И кончить так скоро от минета новичка!)",,,,,,"S1 ""%%"""
,S1_0bdf242d,"(Хорошо, что я ничего не потеряю из-за этой небольшой оплошности. Для этой милашки не жалко, пусть порадуется своему таланту.)",,,,,,"S1 ""%%"""
,L_b9ec11ad,*Сюрп* *Хлюп*,,,,,,"L ""%%"""
,S1_7c65905f,"Хорошо, раз ты так хочешь, то я поделюсь с тобой своим семенем! Приготовься как следует, я залью тебя по полной!",,,,,,"S1 ""%%"""
,S1_e9218594,Попробуй удержать!,,,,,,"S1 ""%%"""
,L_860ac847,"(С-сперма? Д-да, хочу сперму, будет та-а-а-ак приятно, ах...)",,,,,,"L ""%%"""
,L_f2b5d13d,(Сперма такая же вкусная? Так хочу ее попробовать...),,,,,,"L ""%%"""
,narrator_81f302a3,"Лиззара рефлекторно сомкнула губы, не желая выпускать желаемую жидкость. Ее язык продолжал упорно вылизывать член в надежде на ближайшее окончание.",,,,,,"""%%"""
,L_f9ca07a6,"(Нужно кончить... Как можно скорее! Я чувствую, как член становится больше... Это значит, что он близок к разрядке? Но куда еще больше, он и так толстый! Ммммм...)",,,,,,"L ""%%"""
,S1_6928a724,"Ты так забавна. Это твой первый минет, но то, как ты его делаешь... Ха-ха, еще немного и ты получишь свое, ты заслужила.",,,,,,"S1 ""%%"""
,L_314488cf,*Лизь* Ммммммф. *Хлюп*,,,,,,"L ""%%"""
,L_3b468a6c,(Постараться! Еще немного... Да!),,,,,,"L ""%%"""
,L_959dedf6,"(Давай же, давай же, еще чуть-чуть, я ее чувствую.)",,,,,,"L ""%%"""
,narrator_f1749c0e,"Это действительно была странная картина: девушка, которая первый раз делает минет, столь опытно и ловко орудует языком. И все это было возможно благодаря информации, которую передала Королева.",,,,,,"""%%"""
,L_c7406921,Мммммгг!,,,,,,"L ""%%"""
,S1_02fad6ff,Черт!!!,,,,,,"S1 ""%%"""
,S1_c01c521e,КОНЧАЮ!!!,,,,,,"S1 ""%%"""
,narrator_5449d822,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,narrator_452dd656,"Лиззара еле держалась в сознании, когда она почувствовала вкус спермы. Она больше не могла ни о чем думать, глотая долгожданную жидкость так, как будто от этого зависела ее жизнь.",,,,,,"""%%"""
,L_7eb37860,*Слю-ю-ю-юрп*,,,,,,"L ""%%"""
,narrator_b5e498dc,*Хлюп* *Хлюп* *Хлюп*,,,,,,"""%%"""
,L_d571ee5b,*Сюрп* МММм!!! *Хлюп* *Сюрп*,,,,,,"L ""%%"""
,narrator_042efac2,"Королева Клинков крепко держала протосса за голову, чтобы та не соскочила раньше времени. Из девушки вырывался животный рык от получаемого удовольствия.",,,,,,"""%%"""
,L_2995d7d3,"(Никогда прежде ничего такого вкусного не пробовала, это действительно стоит того...)",,,,,,"L ""%%"""
,L_e3cd4b13,"(Это лучшее, что со мной случалось... Почему я не решалась на это раньше?)",,,,,,"L ""%%"""
,L_14a10a9d,(Мне так хорошо...),,,,,,"L ""%%"""
,S1_68adb04f,"Да, малышка, хи-хи-хи, это была отличная разрядка.",,,,,,"S1 ""%%"""
,S1_665b93cb,"Попробовав мою сперму, ты не сможешь жить больше без нее. Так что запомни как следует этот вкус. Но не переживай, я позабочусь о тебе как следует.",,,,,,"S1 ""%%"""
,S1_27eb84c3,Запомни этот прекрасный момент. Потому что именно с него ты начнешь получать удовольствие намного чаще. Я хорошенько поработаю над тобой.,,,,,,"S1 ""%%"""
,narrator_b5430f84,"Королева Клинков с громким чпоньком достала член, довольно смотря на проделанную работу.",,,,,,"""%%"""
,S1_1604ffe3,"Тебе так идет быть распаренной и залитой спермой, Лиззара. Настоящее наслаждение для глаз!",,,,,,"S1 ""%%"""
,narrator_4c2b9406,"Лиззара уже не слышала девушку, не замечая даже, что та убрала член. Протосс все еще была в моменте того, как почувствовала новый вкус своими рецепторами. Это приводило ее в дикую эйфорию, позволяя испытывать мини-оргазмы.",,,,,,"""%%"""
,L_4ea3c040,(Х-ха-а-а... С-сперма... вкусная. Так... хорошо... Т-тело такое легкое...),,,,,,"L ""%%"""
,centered_a2b91aad,Несколько часами позже.,,,,,,"centered ""%%"""
,L_8c030e77,(Снова... Она снова смогла одурачить меня...),,,,,,"L ""%%"""
,L_a0621541,"(Сара проходит через такой сложный бой, а я помогаю ее врагу... Не по своей воле, но все же...)",,,,,,"L ""%%"""
,L_3fbdcacc,"(Вдруг Королева Клинков захочет ударить по Саре морально тем, что она со мной делает? Сару это может выбить из колеи и она проиграет.)",,,,,,"L ""%%"""
,L_ef855ef3,"(Я ведь... Хочу помочь ей, а получается, что только мешаю.)",,,,,,"L ""%%"""
,L_2f00384a,(И проходит через это каждый раз... Как она пользуется мной и заставляет участвовать в таких мерзких вещах. Ужас!),,,,,,"L ""%%"""
,L_af6b376f,"(Хорошо, что это не меняет мое сознание. Я могу здраво мыслить.)",,,,,,"L ""%%"""
,L_4f3430f0,"(*Вздох* Но забыть то, что было, не в состоянии...)",,,,,,"L ""%%"""
,L_70c3a4f7,"(Все те знания... которыми она поделилась со мной... неужели они действительно ее? Она просто ужасный человек... делать подобные вещи, да и еще такими способами!)",,,,,,"L ""%%"""
,narrator_11739388,С тяжелыми мыслями Лиззара возвращается к своему обычному времяпрепровождению.,,,,,,"""%%"""
