location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,A_242ec4df,"По поводу размера можешь не переживать, он точно должен подойти.",,,,,,"A ""%%"""
,S_05bbb7b7,{size=-2}Я вообще-то не из-за размера переживаю...{/size},,,,,,"S ""%%"""
,A_3c37ace9,"Ну тогда все отлично, надевай его и продолжим.",,,,,,"A ""%%"""
,narrator_ba33413d,Стуков быстрым движение оставил контейнер и направился к выходу.,,,,,,"""%%"""
,narrator_a2d276be,Предмет 'Спортивный костюм' добавлен в инвентарь.,,,,,,"""%%"""
,intro_b2666540,,,,,,,"intro ""%%"""
,narrator_1535a4e3,"Вы уже видели данную сцену, хотите ли ее пропустить?",,,,,,"""%%"""
,S_7ef56819,Это... Это... Это совсем не спортивная одежда!!!,,,,,,"S ""%%"""
,A_fe9d0d64,"Правда?! Мой поставщик уверял меня, что тело будет дышать, скованности совсем не будет... Он обманул меня?!",,,,,,"A ""%%"""
,S_13bc77db,Это сексуальное белье! В таком выступают стриптизерши и работают проститутки!!!,,,,,,"S ""%%"""
,intro_75e7c0c0,,,,,,,"intro ""%%"""
,A_7b06221f,"Черт, видимо, я не на том сайте упражнения смотрел...",,,,,,"A ""%%"""
,A_1bc562e4,А ты откуда все это знаешь?!,,,,,,"A ""%%"""
,S_f26abc10,Ну это... видела!,,,,,,"S ""%%"""
,A_f2611456,Но ты же можешь в нем свободно двигаться?,,,,,,"A ""%%"""
,S_ef39d556,Могу.,,,,,,"S ""%%"""
,A_0fc3cc72,Тело дышит?,,,,,,"A ""%%"""
,S_675e832e,Да! Потому что одежды на мне почти нет!,,,,,,"S ""%%"""
,A_6b3137e6,Ты придираешься к деталям. А возможно — пытаешься отлынивать от тренировки!,,,,,,"A ""%%"""
,S_60b2ac0a,"К деталям?! Все вокруг видят мою попу, грудь и даже соски!",,,,,,"S ""%%"""
,narrator_5c5bfd69,Стуков посмотрел на обозначенные части тела. Сара мило порозовела.,,,,,,"""%%"""
,A_183ab453,"Ага. Видны, очень хорошо видны, хе-хе. Будем считать это приятным бонусом. Ты хочешь стать сильнее или нет?",,,,,,"A ""%%"""
,S_d68baaaf,Хочу.,,,,,,"S ""%%"""
,A_9d58ca89,"Тогда не капризничай. Тебе, как всегда, идут мои наряды.",,,,,,"A ""%%"""
,S_7382fc69,{size=-7}Хвалит меня в этих развратных нарядах...{/size},,,,,,"S ""%%"""
,S_dfb561c2,(После его слов мое сердце начинает чуть быстрее биться...),,,,,,"S ""%%"""
,S_95e41e19,Ну и носил бы его сам!,,,,,,"S ""%%"""
,A_7ca68a89,Хе-хе-хе... Ты отказываешься?,,,,,,"A ""%%"""
,S_76626a12,Нет...,,,,,,"S ""%%"""
,A_45720392,Вот и славно.,,,,,,"A ""%%"""
,narrator_045ff37e,Стуков обошел Сару и внимательно осмотрел девушку в новом костюме.,,,,,,"""%%"""
,Aside2_f8a91a03,"Замечательный костюм! Прямо для тебя создан... Чтобы ласкать мои глаза, хе-хе-хе.",,,,,,"Aside2 ""%%"""
,S_bd8e3b25,"(Я в наряде проститутки, вокруг меня ходит этот извращенец! Это так... странно! А что же дальше?!)",,,,,,"S ""%%"""
,Aside10_af45ca5b,"Ты даже прическу свою чуть изменила. А говоришь ‘не нравится наряд’. Ты быстро входишь в образ, хе-хе-хе.",,,,,,"Aside10 ""%%"""
,S_4e310e6d,"Я просто подумала, что волосы мне будут мешать, вот и чуть-чуть поправила их...",,,,,,"S ""%%"""
,Aside11_0dc4a9a3,Все правильно ты думаешь.,,,,,,"Aside11 ""%%"""
,S_238c553e,"И что же это за упражнение такое, что я буду делать?",,,,,,"S ""%%"""
,Aside2_8b7531a0,"Я знал, что тебе тоже не терпится начать новое занятие. Давай я тебе все объясню...",,,,,,"Aside2 ""%%"""
,S_d776b177,...,,,,,,"S ""%%"""
,S_f26cba60,Тебе обязательно лапать мою грудь?,,,,,,"S ""%%"""
,A_51848825,"*Кхм* Я не просто лапаю твою грудь - я внимательно и сосредоточенно страхую тебя от травмы. А ты, как всегда, не ценишь моей заботы!",,,,,,"A ""%%"""
,S_594493fb,"Ага, страховка...",,,,,,"S ""%%"""
,S_5d4bc1f7,"(Только появляется возможность меня пощупать, так он тут как тут...)",,,,,,"S ""%%"""
,narrator_27ef23f4,Лицо Стукова расплылось в ухмылке.,,,,,,"""%%"""
,A_b6dc15a1,"Хе-хе-хе... Я знаю, что это тебе нравится!",,,,,,"A ""%%"""
,A_3c9bae2b,"Кроме того, я внимательно контролирую напряжение твоих мышц и оберегаю тебя от разрыва. Если что-то случится с этими прекрасными сиськами - я себя не прощу!",,,,,,"A ""%%"""
,S_1500be73,"А по-моему, ты просто жалкий извращенец!",,,,,,"S ""%%"""
,A_eab49e25,"А по-моему, ты слишком зациклилась на своих сиськах! Наверняка в ванной играешься с ними! Так почему бы мне с ними чуть не поиграться.",,,,,,"A ""%%"""
,A_3a9bd438,"Скажи уже, что тебе нравится чувствовать крепкую дружескую руку старины Стукова на своей дойке, и начнем упражнение.",,,,,,"A ""%%"""
,narrator_6dc3d171,Стуков качнул торчащим членом.,,,,,,"""%%"""
,A_43ff7f9f,Он тебя заждался...,,,,,,"A ""%%"""
,S_a06eb4fc,Ты точно извращенец! Здоровый мозг подобного упражнения выдумать не смог бы!,,,,,,"S ""%%"""
,A_0c66494e,"Это лишь доказывает, что я креативный и свободно мыслящий. Ты же знаешь, у нас ведь особая цель.",,,,,,"A ""%%"""
,S_6d5c2e27,Но такая поза!!! И упражнение... Хотя чего от тебя ждать...,,,,,,"S ""%%"""
,A_40ce8caa,"Упражнение сложное, почти невозможное, требующее отменной координации и подготовки. То есть для настоящего призрака!",,,,,,"A ""%%"""
,A_3542e596,"Так что давай... приступай, призрак! Хе-хе-хе!",,,,,,"A ""%%"""
,narrator_447ffc2a,"Пальцы Стукова продолжали сжимать грудь, ее тело с легкостью отзывалось на его приставания.",,,,,,"""%%"""
,S_d00a14eb,"(Вот проклятье! Мало мне торчащего члена перед лицом, так еще и эта его лапа!..)",,,,,,"S ""%%"""
,C_b2f7f887,"(Ты же хотела его, и вот он. Я не понимаю твоих разнонаправленных мыслей.)",,,,,,"C ""%%"""
,S_b4cd8bd3,"(Это вы, чемпионы галактики по извращениям, довели меня до этого!)",,,,,,"S ""%%"""
,C_2a4b7bdc,"(Да-да-да, а когда Стуков рассказывал тебе про упражнение, то сама в глубине души радовалась.)",,,,,,"C ""%%"""
,S_e4193080,"(Н-ничему я не радовалась и вообще не мешай, я должна сосредоточиться.)",,,,,,"S ""%%"""
,narrator_70482487,"Сара присмотрелась к эрегированному стволу Стукова: перевитый венами, крепкий, с багровой головой и блестящей капелькой преэякулята.",,,,,,"""%%"""
,S_75d97699,"(Черт... Я, кажется, хочу его! Я хочу лизнуть его, почувствовать его вкус!)",,,,,,"S ""%%"""
,A_c600ff26,"Ты чего там задумалась, инвентарь сам себя не подготовит.",,,,,,"A ""%%"""
,S_fa222c93,Да знаю я...,,,,,,"S ""%%"""
,S_bfe59127,(Блин! И его тело такое крепкое... А этот член...),,,,,,"S ""%%"""
,narrator_3dd10c8c,"Девушка осторожно и незаметно втянула запах. От члена Стукова, пахло самцом, от этого запаха Сара разгоралась все сильнее.",,,,,,"""%%"""
,A_09700cee,"Ты знаешь, что от тебя требуется. Начинай подготовку, хе-хе!",,,,,,"A ""%%"""
,S_677248c4,Да... Чего от тебя можно ожидать! Ты так и норовишь пихнуть в меня... это!,,,,,,"S ""%%"""
,A_428a0d23,Сила приходит через преодоление себя!,,,,,,"A ""%%"""
,narrator_c99ac1f8,"Болт Стукова покачался перед лицом призрака, распространяя его аромат все больше.",,,,,,"""%%"""
,S_54f2c82b,Не дергай... им!,,,,,,"S ""%%"""
,S_5feaad9e,(Такой большой... Сейчас я буду вылизывать здоровенный член чужого мужика! Это так непривычно... и так заводит!),,,,,,"S ""%%"""
,A_c70eefe8,"Хе-хе... Медленно и плавно, чтобы мышцы все запомнили.",,,,,,"A ""%%"""
,S_42e763f1,*Лизь* *лизь*,,,,,,"S ""%%"""
,narrator_b3f92812,"Сара плавно опускалась к члену, вдыхая его запах.",,,,,,"""%%"""
,narrator_c6438d25,Губы девушки коснулись головки неожиданно нежно.,,,,,,"""%%"""
,A_f19e70ed,Ооо даа!!! Вот это подход к вопросу! Твои губки просто прелесть!,,,,,,"A ""%%"""
,S_988c3128,Пфросто заткнифь...,,,,,,"S ""%%"""
,A_3243c7b7,"Да, да. Я все понимаю. Ты очень давно этого ждала и не хочешь упустить ни сантиметра моего классного члена.",,,,,,"A ""%%"""
,S_0b035311,Я профто *лизь* хочу по-быфрее *чмок* с этим кончить!,,,,,,"S ""%%"""
,A_64a813ea,"Дааа... вот это класс! Говорить с членом во рту... этомуго я тебя точно не учил. Но это супер приятно, продолжай так делать.",,,,,,"A ""%%"""
,narrator_c97b6b3c,Сара оторвалась от члена.,,,,,,"""%%"""
,S_ad137c8f,Ты все не так понял!,,,,,,"S ""%%"""
,A_ce100aa5,"Ха-ха-ха! Так, не так - это не важно, продолжай!",,,,,,"A ""%%"""
,S_de12bb0c,*Слурп-лизь*,,,,,,"S ""%%"""
,narrator_85961f80,Сара принялась осторожно вылизывать член.,,,,,,"""%%"""
,A_bb7bb8da,"Смелее! Облизывай головку, и не бойся пускать слюни! Не сдерживай их, пусть мой член будет мокрый от твоих слюней!",,,,,,"A ""%%"""
,S_c0b4db85,Грефаный изфрасенец!,,,,,,"S ""%%"""
,S_8823a0d3,(Но этот извращенец прав - я должна смочить его как следует...),,,,,,"S ""%%"""
,S_2607d34f,*Лизь* *Лизь* *Слурп*,,,,,,"S ""%%"""
,narrator_03618930,Ловкий язычоек Сары начал еще старательней вылизыватьл инвентарь Стукова. Но теперь его движения были более хаотичны.,,,,,,"""%%"""
,S_2607d34f_1,*Лизь* *Лизь* *Слурп*,,,,,,"S ""%%"""
,S_c1c97f7d,"(Черт... их становится все больше... но ведь он и хотел, чтобы я их не сдерживала...)",,,,,,"S ""%%"""
,A_c4e773ed,"Да, больше слюней... А теперь еще добавь грязных звуков, да так, чтобы заполнить ими всю комнату.",,,,,,"A ""%%"""
,S_193487b1,Ч-что ты имеешь...,,,,,,"S ""%%"""
,A_5d5d72eb,"Эй, я же говорил не останавливаться!",,,,,,"A ""%%"""
,S_fa5efb5a,"Фто, ты имеешь ввиду?",,,,,,"S ""%%"""
,A_9b99b1c1,"Представь, будто это конфетка с сюрпризом внутри. Ты же любишь сюрпризы?",,,,,,"A ""%%"""
,narrator_5cc06633,ВНИМАНИЕ! Вы действительно хотите это сделать?,,,,,,"""%%"""
,S_1f6768d7,"Да, я люблю начинку. И сейчас ты узнаешь, как я обычно это делаю...",,,,,,"S ""%%"""
,S_5e5e3444,"Только вот, думаю, тебе не очень это понравится, так как я всегда жульничаю...",,,,,,"S ""%%"""
,A_d77a8d35,"Эй, стой, что ты задумала? Даже не пытайся!",,,,,,"A ""%%"""
,S_7fc0ef7a,*Кусь*,,,,,,"S ""%%"""
,A_83a7afe5,{size=+10}Ааааааааааааааааааааа!!! МОЙ ЧЛЕН!!!{/size},,,,,,"A ""%%"""
,S_8ef252ee,Ха-ха-ха-ха!,,,,,,"S ""%%"""
,S_11e17a4a,"Поплатился, мерзкий ублюдок! Будешь знать, как конфетки дамам в рот засовывать!",,,,,,"S ""%%"""
,S_5392183e,Всегда мечтала откусить член извращенцу...,,,,,,"S ""%%"""
,centered_19e03029,"После того, как Сара откусила Стукову член, он отказался тренировать ее дальше, сочтя слишком дикой, и Владычица взяла дело в свои руки. Она жестко тренировала Сару и без Стукова (чтобы остановить наиболее неразумные инициативы) сломала призрака. И настолько велик был ущерб, что даже Абатур не смог создать из тела Сары что-то полезное, навсегда оставив ее безмозглым и вечно жаждущим секса животным. Однако ее жизнь в этом состоянии длилась недолго., Сверхразум в гневе приказал Даготу уничтожить Владычицу за то, что та сломала его будущее совершенное оружие. Владычица, Стуков и Сара погибли в тот день. Нить судьбы была прервана и без Керриган, вселенная была обречена пасть перед властью Темного Зел'Нага.",,,,,,"centered ""%%"""
,S_364d6d4a,Не *лизь* люблю *лизь*.,,,,,,"S ""%%"""
,A_45cfcf20,Я хочу слышать твои грязные и пошлые чмоки.,,,,,,"A ""%%"""
,S_9800adad,...,,,,,,"S ""%%"""
,S_c2642a01,{size=+5}*Слурп* *Слурп* *Слурп* *Слурп*{/size},,,,,,"S ""%%"""
,A_a01b0522,"Да-да-да, то, что нужно. Можешь импровизировать. Представь, будто ты пьешь сок через трубочку, или ешь длинную макаронину.",,,,,,"A ""%%"""
,S_012e1f08,(Откуда у этого извращенца столько пошлятины в голове...),,,,,,"S ""%%"""
,S_9800adad_1,...,,,,,,"S ""%%"""
,S_9800adad_2,...,,,,,,"S ""%%"""
,S_3c646faa,(Я должна покончить с этим поскорее...),,,,,,"S ""%%"""
,S_15128dfe,{size=+10}*Слу-у-у-у-у-у-у-у-у-у-у-у-у--у-у-у-у-рп*{/size},,,,,,"S ""%%"""
,narrator_4b406848,"Сара делала в точности, как говорил ей Стуков. Она начала издавать все более грязные звуки, которые эхом раздавались по всей комнате.",,,,,,"""%%"""
,S_b776badd,*Слю-ю-ю-юрп* Дофолен... *Слю-ю-ююрп* *Слурп* изфрасенец *Слурп*,,,,,,"S ""%%"""
,A_1786601e,"Да, это то, что нужно! Вот так и должна проходить подготовка инвентаря. Ты моя лучшая ученица! Чувствуешь, как он пульсирует во рту???",,,,,,"A ""%%"""
,S_519285f9,Нет.,,,,,,"S ""%%"""
,S_61582ed1,*Слю-ю-ю-ю-юрп*,,,,,,"S ""%%"""
,A_e4439c7c,"Отлично! Продолжай вылизывать его, периодически издавая похотливые звуки! Вылизывать члены - твое призвание!",,,,,,"A ""%%"""
,S_be33f621,*Слю-ю-ю-юрп* Это только для упражнения! {size=+10}*Слу-у-у-у-у-у-у-у-у-у-у-у-у--у-у-у-у-рп*{/size},,,,,,"S ""%%"""
,A_869e32e1,"Черт, да как же ты насилуешь своим языком мою головку!. Где ты такому научилась, сколько же членов тебе пришлось отработать?",,,,,,"A ""%%"""
,S_ea6329b9,Это тебя не касается!,,,,,,"S ""%%"""
,A_05303ef4,"Ха-ха-ха!!! Касается, еще как касается.",,,,,,"A ""%%"""
,S_a8de0bac,"Ты сказал так делать - я так делаю, вот и вся правда.",,,,,,"S ""%%"""
,A_69aa3691,"Ну уж нет. Я тебя, можно сказать, только направил в нужное направление, а уже двигаешься ты сама. Так скажи, скольким счастливчикам повезло?",,,,,,"A ""%%"""
,S_1b4f7e0c,"Ни одному. Я впервые делаю такие грязные вещи, нормальным парням это не понравилось бы!",,,,,,"S ""%%"""
,A_14978daa,А вот тут ты ошибаешься. Но я доволен твоим профессиональным и ответственным подходом... Хе-хе-хе.,,,,,,"A ""%%"""
,S_400b0064,*Лизь-лизь*,,,,,,"S ""%%"""
,S_2f1d48a2,"(Научный руководитель, блин!)",,,,,,"S ""%%"""
,S_ca75b6a7,"(Черт, но в чем-то он прав. Кажись, я втягиваюсь быстрее, чем ожидала. Мне самой становится все интересней издавать различного рода странные звуки... и все время попробовать что-то новое... хи-хи.)",,,,,,"S ""%%"""
,S_96248d77,*Лизь-лизь-лизь-лизь-лизь-лизь-лизь-лизь-лизь-лизь* {size=+10}*Сл-у-у-у-у-у-у-у-у-у-у-у-у-у--урп*{/size},,,,,,"S ""%%"""
,narrator_82152266,Наконец инвентарь блестел от слюны призрака.,,,,,,"""%%"""
,A_8e29b3a7,"Отлично! Я готов, он готов, ты призрак и готова вообще ко всему, хе-хе. Мы можем переходить к отжиманиям.",,,,,,"A ""%%"""
,S_7e36d0ca,Ну наконец-то...,,,,,,"S ""%%"""
,S_677e5b98,А зачем ты меня за задницу щупаешь?! Эту мышцы мы сегодня не задействуем!,,,,,,"S ""%%"""
,narrator_b3465adf,"Стуков крепко сжал аппетитную булку Сары, вызвав у девушки сладкие искры по всему телу.",,,,,,"""%%"""
,S_13e49f14,"(Ммммм, даа... сожми ее...)",,,,,,"S ""%%"""
,A_a7679625,"Мне просто нравится сжимать твою задницу! И я чувствую, что тебе тоже нравится, когда так делаю, хе-хе! Ты становишься более активной!",,,,,,"A ""%%"""
,S_7601aeff,(Черт! Я завожусь! Мое сердце бешено ускоряется... *проглотила слюну* Это будет интересно!),,,,,,"S ""%%"""
,S_1c891966,Таким образом я отвожу себя от мысли откусить твой член!,,,,,,"S ""%%"""
,A_9a54bff0,"Хватит говорить глупости, лучше примись за работу!",,,,,,"A ""%%"""
,S_ee95a680,Я просто хочу покончить с этим и все!,,,,,,"S ""%%"""
,A_7ab8c62e,"Тогда опускайся, сгибая руки в локтях. Чувствуй каждую мышцу, хе-хе!",,,,,,"A ""%%"""
,S_a2e33958,"(Я сейчас чувствую только одну мышцу - ту, что лезет мне в глотку!)",,,,,,"S ""%%"""
,S_05ff17dc,Мммнн...,,,,,,"S ""%%"""
,narrator_96005739,"С нетерпением сгибая руки, Сара насаживалась горлом на член.",,,,,,"""%%"""
,A_2cd1288f,"Твоя глотка... то есть, твоя подготовка - просто супер!",,,,,,"A ""%%"""
,S_2717f1f9,(Он раздвигает мое горло! Это так... Почти как во время кормления!.. ~♥),,,,,,"S ""%%"""
,A_abc5ec7c,"Черт! Ты делаешь это, как настоящая шлюха!..",,,,,,"A ""%%"""
,S_642abd7c,(З-заткнись... если бы к этому члену не крепился Стуков - все было бы просто здорово...),,,,,,"S ""%%"""
,narrator_8412d304,"Сара все лучше чувствовала головку, стремящуюся в ее горло.",,,,,,"""%%"""
,A_f546fcab,"Отлично! Твоя техника прекрасна! Я чувствую, как напряжены твои мышцы!",,,,,,"A ""%%"""
,A_66d149a7,"Ты же тоже это чувствуешь, верно?!",,,,,,"A ""%%"""
,S_5867e4d8,"(Я чувствую только крепкий член, что елозит по моей глотке! И, кажется, мне это нравится!)",,,,,,"S ""%%"""
,narrator_83d5bce2,Девушка уже отчетливо чувствовала возбуждение.,,,,,,"""%%"""
,A_d2fdb5ba,Да! Да! Да! Вот об этом я и говорю! Ты просто прекрасна! Я чувствую твой... энтузиазм! Хе-хе!,,,,,,"A ""%%"""
,A_759671f8,"Кто бы мог подумать: ты насаживаешься горлом на мой член и твой развратный ротик сочится, будто увидел огромный сочный стейк!",,,,,,"A ""%%"""
,A_1b04bb65,Или мой член лучше любого стейка?,,,,,,"A ""%%"""
,S_db77ace9,(Я не могу это контролировать! Слюна заполняет мой рот! Я хочу его!),,,,,,"S ""%%"""
,narrator_e07cc24b,"Из-под смыкающихся на члене губ выступила слюна. Сара отрабатывала языком по члену, но слюны становилось все больше.",,,,,,"""%%"""
,A_3f103290,"Отменно! Просто отменно! Ты успеваешь заботиться об инвентаре, поддерживая его в рабочем состоянии.",,,,,,"A ""%%"""
,S_1be45f68,"(Ты самый большой извращенец в галактике... И, кажется, заразный! Как еще можно объяснить то, что меня заводит твой член?!)",,,,,,"S ""%%"""
,A_da2683f1,"Ты настолько увлеклась членом, что совсем забыла, для чего мы здесь, хе-хе. Думаю, тебе стоит начать отжиматься.",,,,,,"A ""%%"""
,A_33e9991a,"Не забудь, что выполнять упражнение нужно строго с членом во рту! Если выпустишь его - повторение не засчитывается.",,,,,,"A ""%%"""
,S_1da3daf1,"(Помню, извращенец... кому вообще в голову придет такое условие...)",,,,,,"S ""%%"""
,S_db0cc2af,ГА-А-АГ!,,,,,,"S ""%%"""
,S_d1dc82f2,!!!,,,,,,"S ""%%"""
,narrator_8ca0f345,"Здоровенный болт плотно влез в горло Сары. Стуков немного помогал, Саре работая своими бедрами, пытаясь протолкнуть член глубже.",,,,,,"""%%"""
,A_430f5d91,"Ооо да! Это здорово, я хотел бы испытывать это чувство вечно! Она такая тугая!",,,,,,"A ""%%"""
,S_94b84fb1,(Его член весь в моем пищеводе! ЕГО ЗДОРОВЕННЫЙ ЧЛЕН ВО МНЕ!!!),,,,,,"S ""%%"""
,A_9f06b330,"Отменно, просто отменно! Ты по-настоящему великолепна! Так туго сдавила мою головку.",,,,,,"A ""%%"""
,S_c1dea845,(Это так... грязно и... дико!!! Это так запретно! Это так сладко!!!),,,,,,"S ""%%"""
,A_81ae6c33,"Я чувствую твой язык, ты все правильно делаешь!",,,,,,"A ""%%"""
,S_5ac8e20a,"(Жаль только, что это ты, а не Джим! Ему я проглотила бы с яйцами!!!)",,,,,,"S ""%%"""
,C_714119a2,(Это ты так восхищаешься его размером?),,,,,,"C ""%%"""
,S_448c4fe0,(Конечно же нет...),,,,,,"S ""%%"""
,S_91e37209,(Это всего лишь упражнения... теперь обратно... мне нельзя расслабляться...),,,,,,"S ""%%"""
,narrator_0e39cf6e,"Девушка стала подниматься, понемногу сползая с члена, но все еще очень активно обрабатывая его языком.",,,,,,"""%%"""
,S_182924c7,*Мф* Чмок* *Слурп*,,,,,,"S ""%%"""
,narrator_a890d639,"Сара остановилась в верхней точке, но продолжала сосать член.",,,,,,"""%%"""
,A_7954d631,"Молодец, с фиксацией в верхнем положении в академии вас хорошо обучили, похвально!",,,,,,"A ""%%"""
,S_862035d8,*Мф* *Чмок* *Слурп*,,,,,,"S ""%%"""
,S_0d8e289c,"(Это так... приятно, но терять голову нельзя!)",,,,,,"S ""%%"""
,narrator_5ed6fede,"Призрак плавно опустилась на члене, почти уперевшись носом в яйца Стукова.",,,,,,"""%%"""
,narrator_32981ebb,"Горло сжалось, доставляя мужчине наслаждение, язык красавицы продолжал полировать ствол.",,,,,,"""%%"""
,S_672e5ca3,*Мф* *Слурп* *Чмок*,,,,,,"S ""%%"""
,A_05bb86fd,"Сара, ты так развратно виляешь задницей. Дорвалась до моего члена и теперь наслаждаешься?",,,,,,"A ""%%"""
,S_d1dc82f2_1,!!!,,,,,,"S ""%%"""
,S_5a1fc15c,*Попытки поговорить с членом в горле*,,,,,,"S ""%%"""
,A_a7b161ac,"Да-да-да, я знаю, что ты немного занята. Но попытка неплохая, ха-ха-ха. Давай просто продолжим.",,,,,,"A ""%%"""
,S_2399fbf6,"(Блин, вот бы ему рот заклеить и руки связать! Тогда я могла бы наслаждаться в полной мере!)",,,,,,"S ""%%"""
,narrator_e521290a,"Руки Сары напряглись, поднимая тело. Девушка сжала губы на члене.",,,,,,"""%%"""
,S_21967719,"(Его член... он чуть набух... наверняка хочет кончить внутрь, хоть мы об этом и не договаривались... Но при первой возможности обязательно кончит в меня, если я не буду внимательной!)",,,,,,"S ""%%"""
,S_1db5b8c5,"(Обойдется! Я просто поднимусь и выплюну его член! Пока я сохраняю концентрацию, мне ничего не угрожает. С отжиманиями-то уж справлюсь.)",,,,,,"S ""%%"""
,A_0f63a9dc,Очень хорошо. Твоя техника практически безупречна. Немного практики и твоя подготовка будет выше всяких похвал!,,,,,,"A ""%%"""
,S_6c11902e,*Слюююрп*,,,,,,"S ""%%"""
,narrator_2390b79a,"Опускаясь, девушка старательно втягивала в себя член. И движение вышло несколько жадным.",,,,,,"""%%"""
,A_4d1ecc13,"Да, Сара, я тоже долго ждал, когда же мой член окажется в твоей глотке, но не торопись. Помни, что техника в нашем деле это все. Нужно делать упражнение правильно!",,,,,,"A ""%%"""
,S_ccaec503,*Мф* *Слурп* *Мф* *Чмок* *Мф*,,,,,,"S ""%%"""
,S_45e82803,"(Идиот, с моей техникой все в порядке. Это все из-за твоего члена!)",,,,,,"S ""%%"""
,A_68239581,"Ты знаешь, что если привыкнуть к неправильной технике, то потом будет еще сложнее? А еще придется потратить много времени, которого у нас и так мало.",,,,,,"A ""%%"""
,S_bfcb675b,(!!!),,,,,,"S ""%%"""
,S_862035d8_1,*Мф* *Чмок* *Слурп*,,,,,,"S ""%%"""
,A_0420e19f,Не забывай про дыхание! Выдох - на усилие!,,,,,,"A ""%%"""
,S_821581f2,(Про дыхание он вспомнил... лучше бы думал об этом раньше.),,,,,,"S ""%%"""
,S_8176bceb,(А что дальше? Завяжет мне глаза и скажет 'смотри в оба'?),,,,,,"S ""%%"""
,C_f91cde09,"(А что? Неплохая мысль. Нужно будет сказать Стукову, пусть что-нибудь придумает с завязыванием глаз.)",,,,,,"C ""%%"""
,S_ed549aef,(Ты ничего не слышал!),,,,,,"S ""%%"""
,C_58a89ffd,(Злая ты...),,,,,,"C ""%%"""
,narrator_08700a64,"Девушка быстро опустилась на член, ловко вылизывая его по всей длине.",,,,,,"""%%"""
,A_38ca9af3,Отлично!,,,,,,"A ""%%"""
,S_c989cf3b,"(Он так скользит во мне, и все благодаря моей слюне, хи-хи!!! Я точно стала извращенкой, раз я считаю это забавным!)",,,,,,"S ""%%"""
,A_890dd058,"Знаешь, твоя киска перед моим лицом - это страшное искушение! Такой манящий вид, а аромат, ммм!",,,,,,"A ""%%"""
,A_4bfba81b,"Если бы я проник в нее языком, это наверняка придало бы тебе сил!",,,,,,"A ""%%"""
,S_59aa04e6,"(Это тебе придало бы сил... ах, мы это уже проходили, он специально это все готовит... нужно пропускать мимо ушей...)",,,,,,"S ""%%"""
,S_5386c680,(Если бы это было так просто...),,,,,,"S ""%%"""
,narrator_3c035894,"Сара опустилась и почувствовала, как начинают гореть мышцы.",,,,,,"""%%"""
,A_4f2df423,"Отлично, не забывай держать темп, это весьма важно для нас, хе-хе-хе.",,,,,,"A ""%%"""
,S_5652da94,"(Ага, важно... Все, что тебя беспокоит, так это то, чтобы я не останавливалась и продолжала насаживаться на него...)",,,,,,"S ""%%"""
,S_b71529a2,*Слурп* *Мф* *Чмок*,,,,,,"S ""%%"""
,A_53d65b34,"Да, правильно. Ты все верно делаешь. Просто слушай то, что я говорю, и все будет отлично.",,,,,,"A ""%%"""
,A_88715c71,Вот это воля! Ты просто молодец.,,,,,,"A ""%%"""
,A_02ab6056,Однако быстро ты намокла!,,,,,,"A ""%%"""
,S_126b1f58,(П-прекрати рассматривать...),,,,,,"S ""%%"""
,A_62d98c0f,"Это ведь пот, да? Ты же не могла возбудиться, заглатывая мой член, правда? Хе-хе-хе.",,,,,,"A ""%%"""
,S_804f4189,"Дааа, по-о-от... ~♥",,,,,,"S ""%%"""
,A_a81f741a,"Вспотеть во время тренировки это обычное дело, и даже похвальное. Только увидев пот на кис... теле, можно сказать что тренировка не прошла зря.",,,,,,"A ""%%"""
,S_a9d6dfad,(Как же он издевается надо мной... мне нужно скорее покончить с этим.),,,,,,"S ""%%"""
,S_42f42c44,(Блин! Он набухает! Если я не буду внимательной - он кончит мне в рот!),,,,,,"S ""%%"""
,S_b7f68c8c,"(Хотя, возможно... самую чуточку... это будет интересно!)",,,,,,"S ""%%"""
,S_bfcb675b_1,(!!!),,,,,,"S ""%%"""
,S_fc791771,(Ну уж нет!),,,,,,"S ""%%"""
,S_de192b8b,(Он такой классный! Я готова скользить по нему целый день!),,,,,,"S ""%%"""
,S_629eefb9,(Его головка! Я чувствую ее!!!),,,,,,"S ""%%"""
,A_93254430,Настоящий призрак! Тренировка до упора! Хе-хе!,,,,,,"A ""%%"""
,S_1464b357,Я...,,,,,,"S ""%%"""
,S_a66506bc,Должна...,,,,,,"S ""%%"""
,S_3a8ee9c6,Покончить с...,,,,,,"S ""%%"""
,S_da47d215,Этим...,,,,,,"S ""%%"""
,S_c15146ab,Скорее,,,,,,"S ""%%"""
,S_28d09eaa,*Слю-ю-ю-ю-ю-ю-ю-ю-юрп* ~♥,,,,,,"S ""%%"""
,A_e3ee15e7,"Хех, кажется, только что парочка капель твоего пота попали мне на лицо. Но не переживай, это то, через что проходил каждый тренер. Я отдаю себе отчет в том, что ты выкладываешься на 110 процентов, так что я тоже постараюсь, не бойся залить меня всего.",,,,,,"A ""%%"""
,A_4d4698a3,"Ведь в спорте нет никаких Я, есть только МЫ.",,,,,,"A ""%%"""
,S_62812034,(Аааххх... это ведь не пот...он наверняка знает об этом... моя киска уже проиграла... но я еще кажется держусь...),,,,,,"S ""%%"""
